time,ozone,ps,pwv
2017-05-03 13:00:00,277.895050049,78654.484375,2.83722472191
2017-05-03 14:00:00,279.655944824,78672.2734375,2.76569247246
2017-05-03 15:00:00,280.831665039,78657.25,2.69514298439
2017-05-03 16:00:00,282.214904785,78640.4140625,2.73996734619
2017-05-03 17:00:00,283.262390137,78612.0546875,2.96071004868
2017-05-03 18:00:00,282.920074463,78573.234375,3.26068854332
2017-05-03 19:00:00,282.345825195,78538.78125,3.52072525024
2017-05-03 20:00:00,282.182006836,78505.40625,3.63534784317
2017-05-03 21:00:00,282.393218994,78484.7421875,3.68268632889
2017-05-03 22:00:00,282.82019043,78480.96875,3.72319459915
2017-05-03 23:00:00,284.214416504,78498.90625,3.64559936523
2017-05-04 00:00:00,285.096282959,78524.703125,3.51219725609
2017-05-04 01:00:00,285.435150146,78556.625,3.47331190109
2017-05-04 02:00:00,285.40512085,78588.21875,3.46287989616
2017-05-04 03:00:00,284.793243408,78594.3359375,3.30417895317
2017-05-04 04:00:00,282.888519287,78580.203125,3.04703164101
2017-05-04 05:00:00,281.441070557,78554.796875,2.78221869469
2017-05-04 06:00:00,282.141296387,78526.515625,2.61425161362
2017-05-04 07:00:00,282.905975342,78492.203125,2.57426905632
2017-05-04 08:00:00,283.512908936,78457.90625,2.57512664795
2017-05-04 09:00:00,284.126281738,78445.015625,2.64117431641
2017-05-04 10:00:00,282.99420166,78454.96875,2.66634130478
2017-05-04 11:00:00,281.150238037,78484.828125,2.69655394554
2017-05-04 12:00:00,279.364349365,78507.8046875,2.74938750267
2017-05-04 13:00:00,278.454193115,78530.0546875,2.89900755882
2017-05-04 14:00:00,277.012695312,78559.390625,3.162109375
2017-05-04 15:00:00,274.991394043,78582.8125,3.48698830605
2017-05-04 16:00:00,272.603210449,78576.21875,3.71161556244
2017-05-04 17:00:00,270.792572021,78556.1953125,3.91729426384
2017-05-04 18:00:00,269.308044434,78531.71875,4.1527967453
2017-05-04 19:00:00,268.298583984,78522.6015625,4.41859197617
2017-05-04 20:00:00,267.393249512,78522.40625,4.58471632004
2017-05-04 21:00:00,267.453033447,78519.7421875,4.5222864151
2017-05-04 22:00:00,268.642181396,78513.4375,4.43249607086
2017-05-04 23:00:00,270.162597656,78520.484375,4.20027589798
2017-05-05 00:00:00,270.798034668,78537.140625,3.90377736092
2017-05-05 01:00:00,271.131835938,78558.1796875,3.65239906311
2017-05-05 02:00:00,270.669769287,78563.046875,3.44935631752
2017-05-05 03:00:00,269.969970703,78550.4296875,3.29793143272
2017-05-05 04:00:00,269.318389893,78534.03125,3.09583067894
2017-05-05 05:00:00,268.523345947,78515.3046875,2.90637087822
2017-05-05 06:00:00,267.555541992,78482.546875,2.73164391518
2017-05-05 07:00:00,266.450012207,78426.3046875,2.56973528862
2017-05-05 08:00:00,265.175048828,78371.1328125,2.42059397697
2017-05-05 09:00:00,264.012237549,78341.140625,2.28005743027
2017-05-05 10:00:00,262.924224854,78336.7421875,2.27427339554
2017-05-05 11:00:00,262.441467285,78358.9453125,2.26935124397
2017-05-05 12:00:00,261.847076416,78392.6953125,2.25535464287
2017-05-05 13:00:00,262.114898682,78418.7734375,2.25797486305
2017-05-05 14:00:00,262.698852539,78426.8671875,2.30450367928
2017-05-05 15:00:00,263.036193848,78409.515625,2.45053577423
2017-05-05 16:00:00,262.745544434,78368.6953125,2.61519098282
2017-05-05 17:00:00,261.887878418,78320.8359375,2.92831993103
2017-05-05 18:00:00,260.925567627,78309.0546875,3.46317410469
2017-05-05 19:00:00,260.597686768,78342.0078125,4.00871372223
2017-05-05 20:00:00,260.197845459,78348.625,4.03871154785
2017-05-05 21:00:00,259.976654053,78309.0859375,3.6888988018
2017-05-05 22:00:00,260.23425293,78288.453125,3.5168504715
2017-05-05 23:00:00,260.898834229,78286.5234375,3.46397328377
2017-05-06 00:00:00,260.364044189,78283.90625,3.37488746643
2017-05-06 01:00:00,259.828765869,78285.859375,3.24255990982
2017-05-06 02:00:00,259.442687988,78289.1640625,3.09462451935
2017-05-06 03:00:00,258.999908447,78286.5234375,2.90370559692
2017-05-06 04:00:00,258.946624756,78259.65625,2.7030878067
2017-05-06 05:00:00,258.610321045,78227.0390625,2.61581659317
2017-05-06 06:00:00,258.296936035,78191.7265625,2.71228408813
2017-05-06 07:00:00,258.178710938,78157.4375,2.89485573769
2017-05-06 08:00:00,258.464233398,78129.484375,3.09313893318
2017-05-06 09:00:00,259.090087891,78117.84375,3.31104588509
2017-05-06 10:00:00,259.437561035,78142.28125,3.66562438011
2017-05-06 11:00:00,259.818725586,78190.796875,4.10017490387
2017-05-06 12:00:00,259.487518311,78254.1875,4.51793193817
2017-05-06 13:00:00,260.027496338,78315.4921875,4.84369850159
2017-05-06 14:00:00,260.668121338,78349.671875,5.09511804581
2017-05-06 15:00:00,261.559997559,78374.2734375,5.38557910919
2017-05-06 16:00:00,261.228302002,78370.171875,5.637114048
2017-05-06 17:00:00,260.853637695,78354.9375,5.97666597366
2017-05-06 18:00:00,260.618255615,78350.734375,6.36518096924
2017-05-06 19:00:00,260.542114258,78352.234375,6.67567539215
2017-05-06 20:00:00,260.782196045,78368.15625,6.88449048996
2017-05-06 21:00:00,261.636993408,78386.28125,6.95075941086
2017-05-06 22:00:00,263.625946045,78420.0625,6.95852375031
2017-05-06 23:00:00,265.555725098,78470.3828125,6.93504476547
2017-05-07 00:00:00,266.395111084,78508.59375,6.81963777542
2017-05-07 01:00:00,267.231506348,78526.4921875,6.792116642
2017-05-07 02:00:00,268.261383057,78529.578125,6.78421211243
2017-05-07 03:00:00,268.595336914,78520.2109375,6.74712133408
2017-05-07 04:00:00,268.780487061,78504.4453125,6.59875631332
2017-05-07 05:00:00,268.83404541,78482.875,6.45628595352
2017-05-07 06:00:00,268.703216553,78465.4609375,6.51300048828
2017-05-07 07:00:00,268.551696777,78432.9453125,6.6945848465
2017-05-07 08:00:00,268.925598145,78395.0703125,6.95617961884
2017-05-07 09:00:00,269.596496582,78365.5625,7.22369337082
2017-05-07 10:00:00,270.094207764,78369.5625,7.51461458206
2017-05-07 11:00:00,271.013946533,78402.625,7.67669534683
2017-05-07 12:00:00,270.998535156,78446.359375,7.74902772903
2017-05-07 13:00:00,271.735656738,78491.5,7.75699520111
2017-05-07 14:00:00,272.295501709,78524.125,7.73179244995
2017-05-07 15:00:00,272.700378418,78545.0703125,7.7319483757
2017-05-07 16:00:00,272.607269287,78552.15625,7.84735631943
2017-05-07 17:00:00,272.523010254,78543.75,7.98227643967
2017-05-07 18:00:00,273.018188477,78525.4296875,8.16211509705
2017-05-07 19:00:00,273.189697266,78504.09375,8.34192657471
2017-05-07 20:00:00,272.731903076,78493.71875,8.44750595093
2017-05-07 21:00:00,272.62020874,78502.4140625,8.41643810272
2017-05-07 22:00:00,272.312347412,78512.0859375,8.15101337433
2017-05-07 23:00:00,271.425872803,78512.7734375,7.65117549896
2017-05-08 00:00:00,269.96005249,78527.4921875,7.08615589142
2017-05-08 01:00:00,269.522399902,78543.171875,6.5147819519
2017-05-08 02:00:00,269.731109619,78564.671875,6.15067052841
2017-05-08 03:00:00,269.774932861,78579.203125,6.06075382233
2017-05-08 04:00:00,268.916992188,78579.6796875,5.98552703857
2017-05-08 05:00:00,267.239807129,78572.0,5.80904817581
2017-05-08 06:00:00,265.627593994,78546.359375,5.57827663422
2017-05-08 07:00:00,265.15423584,78502.3984375,5.3998260498
2017-05-08 08:00:00,265.423614502,78450.953125,5.27794408798
2017-05-08 09:00:00,266.202972412,78415.2109375,5.17233514786
2017-05-08 10:00:00,267.363555908,78393.9140625,5.10724258423
2017-05-08 11:00:00,269.13458252,78387.2265625,4.97368860245
2017-05-08 12:00:00,270.708099365,78399.3203125,4.75234651566
2017-05-08 13:00:00,272.454071045,78414.6953125,4.58417701721
2017-05-08 14:00:00,273.799591064,78422.0390625,4.52923536301
2017-05-08 15:00:00,274.724060059,78440.6796875,4.75692939758
2017-05-08 16:00:00,275.013275146,78438.140625,5.26619386673
2017-05-08 17:00:00,274.946716309,78394.578125,5.78928804398
2017-05-08 18:00:00,274.040893555,78351.15625,5.98065423965
2017-05-08 19:00:00,272.848968506,78322.4140625,5.84448575974
2017-05-08 20:00:00,272.097106934,78302.0234375,5.91616487503
2017-05-08 21:00:00,269.520507812,78290.1171875,5.89921712875
2017-05-08 22:00:00,267.542877197,78292.421875,5.82014799118
2017-05-08 23:00:00,266.924255371,78298.5546875,5.53741931915
2017-05-09 00:00:00,265.468200684,78300.8203125,5.13005161285
2017-05-09 01:00:00,264.623535156,78306.6171875,4.76327705383
2017-05-09 02:00:00,263.808990479,78321.359375,4.72662162781
2017-05-09 03:00:00,262.38571167,78339.9921875,4.8428068161
2017-05-09 04:00:00,260.903961182,78342.1796875,4.91413450241
2017-05-09 05:00:00,259.533203125,78319.3203125,4.90883731842
2017-05-09 06:00:00,258.527191162,78278.078125,4.82614994049
2017-05-09 07:00:00,257.76965332,78218.4453125,4.74209880829
2017-05-09 08:00:00,257.397338867,78162.71875,4.72246646881
2017-05-09 09:00:00,257.439666748,78135.5078125,4.80093383789
2017-05-09 10:00:00,257.184844971,78141.015625,4.95175409317
2017-05-09 11:00:00,257.307769775,78168.78125,5.06551408768
2017-05-09 12:00:00,257.722808838,78216.859375,5.13933897018
2017-05-09 13:00:00,258.279724121,78271.7734375,5.20345640182
2017-05-09 14:00:00,257.782196045,78296.1953125,5.17361736298
2017-05-09 15:00:00,257.27154541,78306.0234375,5.22035360336
2017-05-09 16:00:00,256.806915283,78288.7265625,5.40003252029
2017-05-09 17:00:00,256.595458984,78262.671875,5.78655862808
2017-05-09 18:00:00,256.664733887,78234.515625,6.29989385605
2017-05-09 19:00:00,257.294586182,78217.046875,6.75451898575
2017-05-09 20:00:00,257.929504395,78194.2265625,6.80487775803
2017-05-09 21:00:00,258.080413818,78174.1640625,6.56012630463
2017-05-09 22:00:00,258.399871826,78192.9296875,6.31975078583
2017-05-09 23:00:00,259.100524902,78212.1171875,5.81763362885
2017-05-10 00:00:00,258.384399414,78216.6015625,5.18047809601
2017-05-10 01:00:00,257.27041626,78236.296875,4.8381023407
2017-05-10 02:00:00,256.32409668,78245.8203125,4.75145864487
2017-05-10 03:00:00,255.788299561,78236.3671875,4.67101764679
2017-05-10 04:00:00,255.304199219,78233.1328125,4.71785926819
2017-05-10 05:00:00,254.498077393,78227.3203125,4.90980434418
2017-05-10 06:00:00,253.843658447,78198.65625,5.13477754593
2017-05-10 07:00:00,253.397125244,78166.75,5.48634052277
2017-05-10 08:00:00,252.616546631,78123.578125,5.68523931503
2017-05-10 09:00:00,251.558532715,78099.890625,5.76979351044
2017-05-10 10:00:00,250.925628662,78112.984375,5.90446567535
2017-05-10 11:00:00,251.111999512,78150.84375,6.11698150635
2017-05-10 12:00:00,251.62588501,78195.6875,6.28680419922
2017-05-10 13:00:00,253.139892578,78222.453125,6.49001741409
2017-05-10 14:00:00,253.836700439,78257.015625,6.95696926117
2017-05-10 15:00:00,253.609436035,78309.859375,7.67979478836
2017-05-10 16:00:00,253.846343994,78319.8203125,8.33635520935
2017-05-10 17:00:00,254.506591797,78282.3359375,8.79806232452
2017-05-10 18:00:00,256.145751953,78241.796875,9.24073791504
2017-05-10 19:00:00,257.928741455,78213.2265625,9.61701393127
2017-05-10 20:00:00,258.56942749,78204.5390625,10.0988302231
2017-05-10 21:00:00,261.127166748,78191.953125,10.1470499039
2017-05-10 22:00:00,262.277404785,78207.5234375,10.2224588394
2017-05-10 23:00:00,264.133209229,78253.265625,10.3172264099
2017-05-11 00:00:00,266.688598633,78253.5390625,10.0719451904
2017-05-11 01:00:00,267.176116943,78263.875,9.63107872009
2017-05-11 02:00:00,267.008514404,78254.46875,9.22880172729
2017-05-11 03:00:00,266.237945557,78230.65625,9.10387516022
2017-05-11 04:00:00,265.246948242,78218.203125,9.01378440857
2017-05-11 05:00:00,263.989990234,78202.4296875,9.35351371765
2017-05-11 06:00:00,263.220611572,78170.21875,9.85325527191
2017-05-11 07:00:00,262.982666016,78134.703125,10.2012119293
2017-05-11 08:00:00,263.587432861,78102.578125,10.7831354141
2017-05-11 09:00:00,263.417327881,78094.5078125,11.107717514
2017-05-11 10:00:00,262.969085693,78108.953125,11.080830574
2017-05-11 11:00:00,262.039855957,78149.1875,11.0854139328
2017-05-11 12:00:00,259.893310547,78176.0546875,11.2300024033
2017-05-11 13:00:00,258.788574219,78203.6796875,11.3241510391
2017-05-11 14:00:00,257.888336182,78241.453125,11.3479242325
2017-05-11 15:00:00,257.10925293,78275.734375,11.4579515457
2017-05-11 16:00:00,255.138671875,78283.0,11.665096283
2017-05-11 17:00:00,254.351806641,78293.859375,11.8130750656
2017-05-11 18:00:00,254.447265625,78271.9296875,12.0471668243
2017-05-11 19:00:00,253.599761963,78249.328125,12.340259552
2017-05-11 20:00:00,253.06048584,78237.4375,12.4295291901
2017-05-11 21:00:00,253.298156738,78235.8359375,12.4251432419
2017-05-11 22:00:00,254.287231445,78226.078125,12.378452301
2017-05-11 23:00:00,255.934936523,78233.21875,12.2142705917
2017-05-12 00:00:00,258.832336426,78242.09375,11.8974561691
2017-05-12 01:00:00,261.567504883,78238.71875,11.4361133575
2017-05-12 02:00:00,262.299255371,78220.9140625,11.1234588623
2017-05-12 03:00:00,259.899841309,78205.296875,11.080573082
2017-05-12 04:00:00,258.336517334,78185.609375,11.1861467361
2017-05-12 05:00:00,258.784545898,78165.75,11.2444200516
2017-05-12 06:00:00,258.89944458,78144.515625,11.1849946976
2017-05-12 07:00:00,260.365539551,78108.1640625,11.0744848251
2017-05-12 08:00:00,264.308105469,78057.828125,11.0146446228
2017-05-12 09:00:00,267.379272461,78021.6015625,10.9041061401
2017-05-12 10:00:00,268.119476318,78025.6796875,10.7784881592
2017-05-12 11:00:00,271.033569336,78057.5234375,10.453950882
2017-05-12 12:00:00,273.119537354,78079.921875,10.5865879059
2017-05-12 13:00:00,274.008911133,78069.640625,10.7504243851
2017-05-12 14:00:00,274.583679199,78054.578125,10.7892160416
2017-05-12 15:00:00,274.241546631,78049.7265625,10.9022407532
2017-05-12 16:00:00,274.168792725,78023.96875,10.7342214584
2017-05-12 17:00:00,274.21975708,77994.5625,10.4841156006
2017-05-12 18:00:00,274.520050049,77982.1640625,10.8982610703
2017-05-12 19:00:00,275.034820557,77993.84375,11.6680202484
2017-05-12 20:00:00,275.40826416,78013.90625,12.0394506454
2017-05-12 21:00:00,276.67477417,78038.921875,11.9378499985
2017-05-12 22:00:00,279.97567749,78043.8828125,11.5190391541
2017-05-12 23:00:00,284.188659668,78058.9921875,11.1625795364
2017-05-13 00:00:00,287.094360352,78096.2734375,11.063662529
2017-05-13 01:00:00,287.895477295,78133.0234375,10.9882364273
2017-05-13 02:00:00,284.87399292,78157.3359375,11.0225105286
2017-05-13 03:00:00,281.410949707,78183.6953125,11.182144165
2017-05-13 04:00:00,279.47277832,78230.328125,11.244269371
2017-05-13 05:00:00,275.803466797,78279.953125,11.0798120499
2017-05-13 06:00:00,269.072296143,78317.6796875,10.4977216721
2017-05-13 07:00:00,264.938110352,78322.21875,9.60713768005
2017-05-13 08:00:00,263.562408447,78307.046875,8.82993221283
2017-05-13 09:00:00,263.794464111,78321.1171875,8.16206741333
2017-05-13 10:00:00,262.737335205,78361.578125,7.47274923325
2017-05-13 11:00:00,261.538848877,78447.5859375,7.13505792618
2017-05-13 12:00:00,260.840759277,78513.265625,6.70566940308
2017-05-13 13:00:00,261.210571289,78534.9765625,6.14737796783
2017-05-13 14:00:00,261.663909912,78542.8046875,5.68670272827
2017-05-13 15:00:00,262.105743408,78593.796875,5.74754333496
2017-05-13 16:00:00,261.364685059,78628.515625,6.18931055069
2017-05-13 17:00:00,260.071533203,78630.5703125,6.9338312149
2017-05-13 18:00:00,258.891113281,78633.7734375,7.63928127289
2017-05-13 19:00:00,257.877685547,78620.3203125,7.8856678009
2017-05-13 20:00:00,256.847106934,78612.03125,7.79406881332
2017-05-13 21:00:00,255.771148682,78612.71875,7.63018035889
2017-05-13 22:00:00,254.970794678,78588.828125,7.32168674469
2017-05-13 23:00:00,254.735748291,78576.953125,6.80592727661
2017-05-14 00:00:00,254.25579834,78578.453125,6.45036411285
2017-05-14 01:00:00,254.121032715,78586.4375,6.51093292236
2017-05-14 02:00:00,253.864379883,78596.1484375,6.72990751266
2017-05-14 03:00:00,253.944854736,78576.3828125,7.01727390289
2017-05-14 04:00:00,254.148834229,78564.4921875,7.54626274109
2017-05-14 05:00:00,254.160797119,78549.765625,7.88953971863
2017-05-14 06:00:00,254.122131348,78533.4296875,7.94935274124
2017-05-14 07:00:00,253.386535645,78534.3515625,8.02464485168
2017-05-14 08:00:00,252.755493164,78541.609375,8.15878868103
2017-05-14 09:00:00,252.648468018,78528.7578125,8.29517269135
2017-05-14 10:00:00,253.02633667,78511.6484375,8.18568992615
2017-05-14 11:00:00,253.058258057,78501.171875,7.95316267014
2017-05-14 12:00:00,252.461517334,78543.8828125,7.85364055634
2017-05-14 13:00:00,252.669586182,78585.8671875,7.7716960907
2017-05-14 14:00:00,252.606536865,78621.65625,7.83621883392
2017-05-14 15:00:00,253.083404541,78657.046875,8.10773658752
2017-05-14 16:00:00,253.810943604,78673.2421875,8.52122306824
2017-05-14 17:00:00,254.854675293,78662.5546875,8.70819282532
2017-05-14 18:00:00,255.972320557,78649.9140625,8.67261123657
2017-05-14 19:00:00,257.356140137,78666.6328125,8.44183063507
2017-05-14 20:00:00,259.329559326,78680.625,7.85943222046
2017-05-14 21:00:00,260.91696167,78683.21875,7.20267868042
2017-05-14 22:00:00,261.121856689,78670.171875,6.73312807083
2017-05-14 23:00:00,262.687591553,78670.4765625,6.25224733353
2017-05-15 00:00:00,263.044311523,78702.6875,5.76185703278
2017-05-15 01:00:00,263.093017578,78717.796875,5.20321655273
2017-05-15 02:00:00,263.91027832,78712.1953125,4.60908079147
2017-05-15 03:00:00,265.698120117,78686.9375,4.0299077034
2017-05-15 04:00:00,266.327514648,78670.4296875,3.53119444847
2017-05-15 05:00:00,263.902832031,78649.0,3.08835959435
2017-05-15 06:00:00,261.037414551,78628.484375,2.74487781525
2017-05-15 07:00:00,259.240478516,78599.4375,2.52751708031
2017-05-15 08:00:00,257.285736084,78549.71875,2.26887083054
2017-05-15 09:00:00,255.79486084,78537.0078125,2.08761000633
2017-05-15 10:00:00,254.123413086,78542.75,1.96811807156
2017-05-15 11:00:00,253.68347168,78552.8203125,1.87107777596
2017-05-15 12:00:00,252.608062744,78593.75,1.88163411617
2017-05-15 13:00:00,252.239349365,78607.203125,1.91228282452
2017-05-15 14:00:00,252.735992432,78641.78125,2.1226568222
2017-05-15 15:00:00,253.852661133,78651.5390625,2.47755122185
2017-05-15 16:00:00,253.769561768,78648.828125,3.12305426598
2017-05-15 17:00:00,253.021362305,78636.3828125,4.29385614395
2017-05-15 18:00:00,252.157897949,78598.0078125,5.65118598938
2017-05-15 19:00:00,251.197265625,78576.9140625,6.54784345627
2017-05-15 20:00:00,250.880187988,78556.1171875,6.80161762238
2017-05-15 21:00:00,251.119781494,78532.359375,6.37209177017
2017-05-15 22:00:00,252.420074463,78503.2421875,5.76680278778
2017-05-15 23:00:00,254.558898926,78488.8515625,5.65582084656
2017-05-16 00:00:00,256.024932861,78488.375,5.84091854095
2017-05-16 01:00:00,257.784515381,78496.578125,6.03176736832
2017-05-16 02:00:00,259.817810059,78517.078125,6.17760944366
2017-05-16 03:00:00,261.212097168,78525.5,6.10468816757
2017-05-16 04:00:00,261.071807861,78519.875,5.95623016357
2017-05-16 05:00:00,260.154602051,78508.171875,6.02482271194
2017-05-16 06:00:00,258.719726562,78498.765625,6.26289415359
2017-05-16 07:00:00,257.880889893,78476.78125,6.27136707306
2017-05-16 08:00:00,257.704589844,78448.2421875,6.08151102066
2017-05-16 09:00:00,258.772094727,78421.390625,5.81861448288
2017-05-16 10:00:00,260.270935059,78422.6953125,5.78641033173
2017-05-16 11:00:00,261.6300354,78457.4921875,5.81965112686
2017-05-16 12:00:00,261.765075684,78508.4140625,5.88268947601
2017-05-16 13:00:00,262.066223145,78549.6640625,5.9053401947
2017-05-16 14:00:00,261.990997314,78577.953125,5.99054813385
2017-05-16 15:00:00,262.036071777,78574.75,6.07701158524
2017-05-16 16:00:00,261.754425049,78549.4375,6.25710105896
2017-05-16 17:00:00,261.98236084,78515.78125,6.6725692749
2017-05-16 18:00:00,262.303436279,78485.515625,7.20368242264
2017-05-16 19:00:00,262.259216309,78465.4609375,7.54594945908
2017-05-16 20:00:00,261.535308838,78450.7265625,7.67949724197
2017-05-16 21:00:00,260.334320068,78435.953125,7.63139152527
2017-05-16 22:00:00,259.763824463,78414.96875,7.30955982208
2017-05-16 23:00:00,260.182006836,78397.640625,6.75175857544
2017-05-17 00:00:00,259.838134766,78381.0,6.12296533585
2017-05-17 01:00:00,259.437805176,78373.2734375,5.69931364059
2017-05-17 02:00:00,259.624694824,78372.7578125,5.54211091995
2017-05-17 03:00:00,260.702941895,78374.796875,5.53917455673
2017-05-17 04:00:00,262.411346436,78370.421875,5.59706449509
2017-05-17 05:00:00,263.69543457,78349.9140625,5.69049739838
2017-05-17 06:00:00,264.224365234,78328.984375,5.82929563522
2017-05-17 07:00:00,264.381500244,78296.0625,5.89186096191
2017-05-17 08:00:00,265.079681396,78260.796875,5.96520709991
2017-05-17 09:00:00,266.794036865,78234.0390625,6.19164943695
2017-05-17 10:00:00,268.279083252,78254.7265625,6.71401357651
2017-05-17 11:00:00,269.192230225,78282.5078125,6.73132705688
2017-05-17 12:00:00,270.31817627,78287.796875,6.34044837952
2017-05-17 13:00:00,271.620452881,78328.6796875,6.40863132477
2017-05-17 14:00:00,272.57723999,78386.03125,6.85655403137
2017-05-17 15:00:00,273.74911499,78371.25,6.79216480255
2017-05-17 16:00:00,274.968109131,78335.9765625,6.58602619171
2017-05-17 17:00:00,275.879058838,78289.8125,6.65567684174
2017-05-17 18:00:00,275.770080566,78246.875,7.04733562469
2017-05-17 19:00:00,275.384552002,78227.9453125,7.42454957962
2017-05-17 20:00:00,275.257720947,78221.4609375,7.56719923019
2017-05-17 21:00:00,275.827941895,78232.2265625,7.60066413879
2017-05-17 22:00:00,277.123474121,78236.25,7.45928192139
2017-05-17 23:00:00,279.516693115,78233.296875,7.02271413803
2017-05-18 00:00:00,280.328674316,78238.515625,6.62871456146
2017-05-18 01:00:00,280.732696533,78246.6171875,6.28450965881
2017-05-18 02:00:00,281.373809814,78228.28125,6.0356760025
2017-05-18 03:00:00,281.768768311,78190.6875,5.90291547775
2017-05-18 04:00:00,282.457214355,78159.1015625,5.89932155609
2017-05-18 05:00:00,283.263916016,78136.484375,6.31845855713
2017-05-18 06:00:00,284.138793945,78136.2578125,7.24298620224
2017-05-18 07:00:00,285.46182251,78116.875,8.13460731506
2017-05-18 08:00:00,286.068847656,78088.6171875,8.72414493561
2017-05-18 09:00:00,286.315917969,78063.984375,8.92018032074
2017-05-18 10:00:00,287.704711914,78077.5234375,8.77876281738
2017-05-18 11:00:00,289.057739258,78104.9453125,8.55546188354
2017-05-18 12:00:00,289.691802979,78154.9140625,8.49226284027
2017-05-18 13:00:00,291.678131104,78193.7734375,8.25816059113
2017-05-18 14:00:00,294.362304688,78221.1796875,7.97702550888
2017-05-18 15:00:00,297.567657471,78240.34375,7.90284013748
2017-05-18 16:00:00,300.662780762,78211.1328125,7.82832670212
2017-05-18 17:00:00,303.56137085,78194.125,7.87255716324
2017-05-18 18:00:00,304.637207031,78193.6015625,7.97777032852
2017-05-18 19:00:00,302.394165039,78198.515625,7.92712545395
2017-05-18 20:00:00,298.145782471,78242.4296875,7.63076925278
2017-05-18 21:00:00,294.3515625,78307.015625,7.21074056625
2017-05-18 22:00:00,291.532043457,78374.7578125,6.75159597397
2017-05-18 23:00:00,289.901916504,78413.890625,6.18703651428
2017-05-19 00:00:00,287.921142578,78452.1484375,5.64446163177
2017-05-19 01:00:00,286.17376709,78445.140625,5.18572235107
2017-05-19 02:00:00,284.85244751,78414.9609375,4.76952123642
2017-05-19 03:00:00,284.494781494,78380.3359375,4.46303462982
2017-05-19 04:00:00,284.675506592,78348.5546875,4.21125602722
2017-05-19 05:00:00,284.579772949,78322.3984375,3.93378257751
2017-05-19 06:00:00,284.268859863,78279.7578125,3.61984658241
2017-05-19 07:00:00,284.628723145,78228.2265625,3.40140962601
2017-05-19 08:00:00,284.748291016,78178.1484375,3.24247813225
2017-05-19 09:00:00,284.667633057,78151.2109375,3.12864947319
2017-05-19 10:00:00,284.464385986,78145.6484375,3.0563685894
2017-05-19 11:00:00,284.050476074,78168.296875,2.97367453575
2017-05-19 12:00:00,283.510925293,78194.796875,2.85536527634
2017-05-19 13:00:00,283.881744385,78215.7734375,2.75358080864
2017-05-19 14:00:00,284.521240234,78234.0078125,2.71402812004
2017-05-19 15:00:00,285.136688232,78237.8984375,2.68350195885
2017-05-19 16:00:00,286.349243164,78215.4921875,2.74148774147
2017-05-19 17:00:00,287.734008789,78200.9375,2.92612028122
2017-05-19 18:00:00,289.7784729,78187.046875,3.10387730598
2017-05-19 19:00:00,291.199005127,78187.2734375,3.23255062103
2017-05-19 20:00:00,291.726013184,78201.375,3.3555355072
2017-05-19 21:00:00,291.7890625,78224.984375,3.48836231232
2017-05-19 22:00:00,290.890258789,78250.21875,3.58664822578
2017-05-19 23:00:00,290.205963135,78275.453125,3.58088064194
2017-05-20 00:00:00,288.910339355,78293.3359375,3.46788644791
2017-05-20 01:00:00,288.467895508,78306.90625,3.35474896431
2017-05-20 02:00:00,288.531341553,78322.3359375,3.26901125908
2017-05-20 03:00:00,288.71295166,78330.2109375,3.17071223259
2017-05-20 04:00:00,288.899871826,78333.6640625,2.99984073639
2017-05-20 05:00:00,289.224487305,78335.8828125,2.79815673828
2017-05-20 06:00:00,289.584594727,78336.5703125,2.58457756042
2017-05-20 07:00:00,289.102874756,78327.7109375,2.36148905754
2017-05-20 08:00:00,287.644805908,78314.078125,2.16695380211
2017-05-20 09:00:00,286.149353027,78315.8828125,2.03268432617
2017-05-20 10:00:00,285.631530762,78331.765625,1.97814190388
2017-05-20 11:00:00,286.839019775,78373.7890625,1.90983760357
2017-05-20 12:00:00,287.584869385,78418.5859375,1.84971392155
2017-05-20 13:00:00,288.437591553,78455.375,1.83516669273
2017-05-20 14:00:00,289.087036133,78483.8203125,1.88502180576
2017-05-20 15:00:00,289.629852295,78497.9453125,1.94950985909
2017-05-20 16:00:00,289.897796631,78500.1796875,2.05923295021
2017-05-20 17:00:00,289.311065674,78489.8125,2.1940510273
2017-05-20 18:00:00,286.290435791,78465.0625,2.30859971046
2017-05-20 19:00:00,282.108520508,78455.3515625,2.40579938889
2017-05-20 20:00:00,279.212127686,78463.4296875,2.45941829681
2017-05-20 21:00:00,277.345062256,78486.0390625,2.42953705788
2017-05-20 22:00:00,276.348052979,78491.390625,2.27548933029
2017-05-20 23:00:00,276.070526123,78503.890625,2.08647727966
2017-05-21 00:00:00,275.155517578,78535.6875,1.97903239727
2017-05-21 01:00:00,273.943145752,78559.3828125,1.98645734787
2017-05-21 02:00:00,273.038635254,78573.484375,2.11354613304
2017-05-21 03:00:00,272.296508789,78570.6015625,2.34637498856
2017-05-21 04:00:00,272.20135498,78561.75,2.66197276115
2017-05-21 05:00:00,272.256988525,78555.4765625,3.04662394524
2017-05-21 06:00:00,272.140289307,78549.015625,3.36172699928
2017-05-21 07:00:00,271.755554199,78536.7421875,3.57567572594
2017-05-21 08:00:00,271.498077393,78515.640625,3.71178460121
2017-05-21 09:00:00,271.744781494,78497.7890625,3.79936242104
2017-05-21 10:00:00,271.897674561,78498.0546875,3.90010929108
2017-05-21 11:00:00,271.978912354,78514.609375,3.9836833477
2017-05-21 12:00:00,271.406768799,78538.4375,4.00810050964
